Bright Pixel (ADU),Bias Shift (ADU),RAFTNAME,LSST_NUM,RUNNUM,EXTNAME,IMAGETAG,Filename
25318.0,3.4888035941344078,LCA-11021_RTM-021,ITL-3800C-355,13049,Segment16,5326bb04340f2966,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000069/MC_C_20211117_000069_R41_S02.fits
25322.0,6.016274988483081,LCA-11021_RTM-021,ITL-3800C-355,13049,Segment16,5326bb04340f2966,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000069/MC_C_20211117_000069_R41_S02.fits
25326.0,6.577527851186777,LCA-11021_RTM-021,ITL-3800C-355,13049,Segment16,5326bb04340f2966,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000069/MC_C_20211117_000069_R41_S02.fits
27390.0,2.235706899770421,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment13,5326bb04340f2966,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000069/MC_C_20211117_000069_R11_S02.fits
27958.0,2.1547001441495675,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment14,5326bb04340f2966,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000069/MC_C_20211117_000069_R11_S02.fits
27893.0,3.4677497069978824,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment06,5326bb04340f2966,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000069/MC_C_20211117_000069_R11_S02.fits
27731.0,3.85235663476244,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment05,5326bb04340f2966,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000069/MC_C_20211117_000069_R11_S02.fits
27588.0,4.331657466783405,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment04,5326bb04340f2966,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000069/MC_C_20211117_000069_R11_S02.fits
26826.0,3.519289741200562,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment05,192c659c0a16615f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000107/MC_C_20211117_000107_R11_S02.fits
23242.0,2.1444663226604552,LCA-11021_RTM-023,ITL-3800C-377,13053,Segment14,192c659c0a16615f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000107/MC_C_20211117_000107_R10_S20.fits
26934.0,1.1054154782271415,LCA-11021_RTM-008,E2V-CCD250-231,13055,Segment17,edd4a9b9fc9cc430,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000176/MC_C_20211117_000176_R34_S12.fits
26775.0,2.7538952578938356,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment12,edd4a9b9fc9cc430,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000176/MC_C_20211117_000176_R11_S02.fits
26437.0,3.2451353254971256,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment13,edd4a9b9fc9cc430,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000176/MC_C_20211117_000176_R11_S02.fits
26981.0,1.8482659264790229,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment06,edd4a9b9fc9cc430,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000176/MC_C_20211117_000176_R11_S02.fits
26826.0,3.82883086291035,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment05,edd4a9b9fc9cc430,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000176/MC_C_20211117_000176_R11_S02.fits
26683.0,2.6321608017480522,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment04,edd4a9b9fc9cc430,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000176/MC_C_20211117_000176_R11_S02.fits
26775.0,2.4767748215988274,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment03,edd4a9b9fc9cc430,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000176/MC_C_20211117_000176_R11_S02.fits
26860.0,2.7399990239295064,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment02,edd4a9b9fc9cc430,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000176/MC_C_20211117_000176_R11_S02.fits
24251.0,2.0493000169953777,LCA-11021_RTM-021,ITL-3800C-161,13055,Segment05,edd4a9b9fc9cc430,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000176/MC_C_20211117_000176_R41_S21.fits
21114.0,1.8955634138821813,LCA-11021_RTM-011,ITL-3800C-034,13055,Segment16,54c6dbec7e8a130f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000180/MC_C_20211117_000180_R01_S10.fits
25440.0,1.548277308618397,LCA-11021_RTM-011,ITL-3800C-034,13055,Segment17,54c6dbec7e8a130f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000180/MC_C_20211117_000180_R01_S10.fits
22421.0,1.1603476082567863,LCA-11021_RTM-011,ITL-3800C-226,13055,Segment03,54c6dbec7e8a130f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000180/MC_C_20211117_000180_R01_S01.fits
26800.0,2.484693167857758,LCA-11021_RTM-011,ITL-3800C-164,13055,Segment07,54c6dbec7e8a130f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000180/MC_C_20211117_000180_R01_S20.fits
24536.0,2.736034967089696,LCA-11021_RTM-021,ITL-3800C-355,13055,Segment16,54c6dbec7e8a130f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000180/MC_C_20211117_000180_R41_S02.fits
24529.0,6.119356869850447,LCA-11021_RTM-021,ITL-3800C-355,13055,Segment16,54c6dbec7e8a130f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000180/MC_C_20211117_000180_R41_S02.fits
26659.0,2.478737408932601,LCA-11021_RTM-006,E2V-CCD250-190,13055,Segment10,54c6dbec7e8a130f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000180/MC_C_20211117_000180_R14_S12.fits
26775.0,2.6949529807476535,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment12,54c6dbec7e8a130f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000180/MC_C_20211117_000180_R11_S02.fits
26438.0,2.4849279575927663,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment13,54c6dbec7e8a130f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000180/MC_C_20211117_000180_R11_S02.fits
26980.0,2.2377028255026343,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment06,54c6dbec7e8a130f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000180/MC_C_20211117_000180_R11_S02.fits
26826.0,3.825693791161218,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment05,54c6dbec7e8a130f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000180/MC_C_20211117_000180_R11_S02.fits
26772.0,2.329982410499931,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment03,54c6dbec7e8a130f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000180/MC_C_20211117_000180_R11_S02.fits
26855.0,3.086753792426201,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment02,54c6dbec7e8a130f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000180/MC_C_20211117_000180_R11_S02.fits
22651.0,1.6564842426816346,LCA-11021_RTM-013,ITL-3800C-261,13055,Segment13,54c6dbec7e8a130f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000180/MC_C_20211117_000180_R02_S01.fits
58191.0,1.7952193868252864,LCA-11021_RTM-023,ITL-3800C-438,13047,Segment11,368d0eea79e3a8c6,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000039/MC_C_20211117_000039_R10_S12.fits
54888.0,1.5308819800724067,LCA-11021_RTM-023,ITL-3800C-377,13047,Segment14,368d0eea79e3a8c6,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000039/MC_C_20211117_000039_R10_S20.fits
58929.0,1.449515714327783,LCA-11021_RTM-014,ITL-3800C-455,13047,Segment12,368d0eea79e3a8c6,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000039/MC_C_20211117_000039_R20_S21.fits
62332.0,6.481161341595431,LCA-11021_RTM-021,ITL-3800C-355,13047,Segment16,368d0eea79e3a8c6,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000039/MC_C_20211117_000039_R41_S02.fits
64876.0,3.1116916518815554,LCA-11021_RTM-021,ITL-3800C-355,13047,Segment16,368d0eea79e3a8c6,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000039/MC_C_20211117_000039_R41_S02.fits
59640.0,0.9206654799834876,LCA-11021_RTM-017,ITL-3800C-088,13047,Segment17,368d0eea79e3a8c6,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000039/MC_C_20211117_000039_R03_S20.fits
60470.0,2.2585860243224656,LCA-11021_RTM-014,ITL-3800C-307,13047,Segment15,368d0eea79e3a8c6,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000039/MC_C_20211117_000039_R20_S00.fits
63150.0,1.4102259955898406,LCA-11021_RTM-014,ITL-3800C-427,13047,Segment05,368d0eea79e3a8c6,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000039/MC_C_20211117_000039_R20_S02.fits
52788.0,2.7225354417046432,LCA-11021_RTM-011,ITL-3800C-083,13047,Segment10,368d0eea79e3a8c6,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000039/MC_C_20211117_000039_R01_S00.fits
68994.0,1.2915195930960057,LCA-11021_RTM-020,E2V-CCD250-359,13047,Segment05,368d0eea79e3a8c6,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000039/MC_C_20211117_000039_R11_S02.fits
68242.0,1.57492307112249,LCA-11021_RTM-020,E2V-CCD250-359,13047,Segment03,368d0eea79e3a8c6,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000039/MC_C_20211117_000039_R11_S02.fits
26982.0,2.3527812028256467,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment06,b545a2f8d55821a8,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000147/MC_C_20211117_000147_R11_S02.fits
26825.0,2.9963352737023343,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment05,b545a2f8d55821a8,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000147/MC_C_20211117_000147_R11_S02.fits
26684.0,3.4951725748675444,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment04,b545a2f8d55821a8,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000147/MC_C_20211117_000147_R11_S02.fits
24536.0,4.7186638548531175,LCA-11021_RTM-021,ITL-3800C-355,13054,Segment16,b545a2f8d55821a8,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000147/MC_C_20211117_000147_R41_S02.fits
24531.0,1.7809848286551373,LCA-11021_RTM-021,ITL-3800C-355,13054,Segment16,b545a2f8d55821a8,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000147/MC_C_20211117_000147_R41_S02.fits
52904.0,2.9372275837240376,LCA-11021_RTM-011,ITL-3800C-083,13051,Segment10,f137955600707017,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000105/MC_C_20211117_000105_R01_S00.fits
56078.0,2.11214836015545,LCA-11021_RTM-023,ITL-3800C-377,13051,Segment12,f137955600707017,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000105/MC_C_20211117_000105_R10_S20.fits
55789.0,2.1688644090332923,LCA-11021_RTM-023,ITL-3800C-377,13051,Segment13,f137955600707017,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000105/MC_C_20211117_000105_R10_S20.fits
56414.0,1.920060774649263,LCA-11021_RTM-023,ITL-3800C-377,13051,Segment15,f137955600707017,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000105/MC_C_20211117_000105_R10_S20.fits
62740.0,1.845328848540496,LCA-11021_RTM-021,ITL-3800C-355,13051,Segment16,f137955600707017,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000105/MC_C_20211117_000105_R41_S02.fits
63201.0,1.3366340812663535,LCA-11021_RTM-014,ITL-3800C-427,13051,Segment05,f137955600707017,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000105/MC_C_20211117_000105_R20_S02.fits
58201.0,1.827615681725878,LCA-11021_RTM-023,ITL-3800C-207,13054,Segment04,d2334349a1aeaa91,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000163/MC_C_20211117_000163_R10_S22.fits
59286.0,1.9279485174403772,LCA-11021_RTM-023,ITL-3800C-207,13054,Segment03,d2334349a1aeaa91,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000163/MC_C_20211117_000163_R10_S22.fits
60202.0,2.5630776824210226,LCA-11021_RTM-023,ITL-3800C-207,13054,Segment02,d2334349a1aeaa91,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000163/MC_C_20211117_000163_R10_S22.fits
59947.0,1.6093536817614627,LCA-11021_RTM-014,ITL-3800C-411,13054,Segment12,d2334349a1aeaa91,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000163/MC_C_20211117_000163_R20_S12.fits
24531.0,1.1248318477076038,LCA-11021_RTM-011,ITL-3800C-083,13054,Segment10,5ee9680bf2c4e36f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000137/MC_C_20211117_000137_R01_S00.fits
26824.0,3.4612748176015335,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment05,5ee9680bf2c4e36f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000137/MC_C_20211117_000137_R11_S02.fits
26687.0,3.3290684140298956,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment04,5ee9680bf2c4e36f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000137/MC_C_20211117_000137_R11_S02.fits
24533.0,5.8391797720251954,LCA-11021_RTM-021,ITL-3800C-355,13054,Segment16,5ee9680bf2c4e36f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000137/MC_C_20211117_000137_R41_S02.fits
26720.0,2.1009425478249697,LCA-11021_RTM-006,E2V-CCD250-141,13054,Segment12,5ee9680bf2c4e36f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000137/MC_C_20211117_000137_R14_S02.fits
26741.0,1.5409609015642427,LCA-11021_RTM-009,E2V-CCD250-265,13053,Segment15,27b779c233fd2d79,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000110/MC_C_20211117_000110_R12_S22.fits
26827.0,4.238196477601564,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment05,27b779c233fd2d79,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000110/MC_C_20211117_000110_R11_S02.fits
26686.0,4.164331745794709,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment04,27b779c233fd2d79,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000110/MC_C_20211117_000110_R11_S02.fits
26775.0,2.9731096113504107,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment03,27b779c233fd2d79,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000110/MC_C_20211117_000110_R11_S02.fits
26855.0,2.1224918388214955,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment02,27b779c233fd2d79,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000110/MC_C_20211117_000110_R11_S02.fits
25005.0,1.5057657415704158,LCA-11021_RTM-023,ITL-3800C-377,13053,Segment00,27b779c233fd2d79,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000110/MC_C_20211117_000110_R10_S20.fits
27153.0,2.349922185185656,LCA-11021_RTM-006,E2V-CCD250-190,13053,Segment05,27b779c233fd2d79,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000110/MC_C_20211117_000110_R14_S12.fits
24531.0,7.259024605591411,LCA-11021_RTM-021,ITL-3800C-355,13053,Segment16,27b779c233fd2d79,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000110/MC_C_20211117_000110_R41_S02.fits
24534.0,7.004053306534776,LCA-11021_RTM-021,ITL-3800C-355,13053,Segment16,27b779c233fd2d79,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000110/MC_C_20211117_000110_R41_S02.fits
26776.0,1.4477351222348678,LCA-11021_RTM-020,E2V-CCD250-359,13047,Segment12,e68cda95d6c85bed,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000025/MC_C_20211117_000025_R11_S02.fits
26980.0,1.9860363268119603,LCA-11021_RTM-020,E2V-CCD250-359,13047,Segment06,e68cda95d6c85bed,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000025/MC_C_20211117_000025_R11_S02.fits
26824.0,4.00295405691313,LCA-11021_RTM-020,E2V-CCD250-359,13047,Segment05,e68cda95d6c85bed,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000025/MC_C_20211117_000025_R11_S02.fits
26092.0,3.2415525505845046,LCA-11021_RTM-017,ITL-3800C-454,13047,Segment17,e68cda95d6c85bed,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000025/MC_C_20211117_000025_R03_S11.fits
24536.0,2.2368775115019806,LCA-11021_RTM-021,ITL-3800C-355,13051,Segment16,5e8dde1bd659ead3,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000090/MC_C_20211117_000090_R41_S02.fits
25336.0,3.4293554057150604,LCA-11021_RTM-021,ITL-3800C-355,13051,Segment16,dd8e897d8d3ad262,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000097/MC_C_20211117_000097_R41_S02.fits
25336.0,4.599992286304857,LCA-11021_RTM-021,ITL-3800C-355,13051,Segment16,dd8e897d8d3ad262,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000097/MC_C_20211117_000097_R41_S02.fits
26825.0,3.759838823910645,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment05,f85796383d3f68e4,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000119/MC_C_20211117_000119_R11_S02.fits
26684.0,3.878895373972753,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment04,f85796383d3f68e4,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000119/MC_C_20211117_000119_R11_S02.fits
21115.0,1.155190530178709,LCA-11021_RTM-011,ITL-3800C-034,13051,Segment16,746e3fdc4bd19977,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000081/MC_C_20211117_000081_R01_S10.fits
22903.0,0.8662583330319478,LCA-11021_RTM-022,ITL-3800C-476,13051,Segment02,746e3fdc4bd19977,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000081/MC_C_20211117_000081_R43_S12.fits
26437.0,1.6192018116717946,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment13,d138e92383d2b72a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000063/MC_C_20211117_000063_R11_S02.fits
26824.0,2.9663484901895942,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment05,d138e92383d2b72a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000063/MC_C_20211117_000063_R11_S02.fits
26773.0,1.6897139063742483,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment03,d138e92383d2b72a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000063/MC_C_20211117_000063_R11_S02.fits
13455.0,1.2071144809073322,LCA-10692_CRTM-0004,ITL-3800C-351,13049,Segment01,d138e92383d2b72a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000063/MC_C_20211117_000063_R04_SG0.fits
21457.0,1.6209789539538673,LCA-11021_RTM-017,ITL-3800C-467,13049,Segment04,d138e92383d2b72a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000063/MC_C_20211117_000063_R03_S02.fits
24535.0,3.526191561518398,LCA-11021_RTM-021,ITL-3800C-355,13049,Segment16,d138e92383d2b72a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000063/MC_C_20211117_000063_R41_S02.fits
24530.0,3.538449842693757,LCA-11021_RTM-021,ITL-3800C-355,13049,Segment16,d138e92383d2b72a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000063/MC_C_20211117_000063_R41_S02.fits
24531.0,3.8851469785480384,LCA-11021_RTM-021,ITL-3800C-355,13049,Segment16,d138e92383d2b72a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000063/MC_C_20211117_000063_R41_S02.fits
52905.0,2.7194174075031023,LCA-11021_RTM-011,ITL-3800C-083,13053,Segment10,768bdcafd000ba2d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000133/MC_C_20211117_000133_R01_S00.fits
65998.0,0.9891651763021986,LCA-11021_RTM-014,ITL-3800C-427,13053,Segment17,768bdcafd000ba2d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000133/MC_C_20211117_000133_R20_S02.fits
59288.0,1.88739183339614,LCA-11021_RTM-022,ITL-3800C-203,13053,Segment03,768bdcafd000ba2d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000133/MC_C_20211117_000133_R43_S11.fits
58951.0,1.7490902386844276,LCA-11021_RTM-011,ITL-3800C-034,13053,Segment16,768bdcafd000ba2d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000133/MC_C_20211117_000133_R01_S10.fits
58887.0,1.2527409355973191,LCA-11021_RTM-011,ITL-3800C-034,13053,Segment16,768bdcafd000ba2d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000133/MC_C_20211117_000133_R01_S10.fits
28722.0,3.9091205202268577,LCA-11021_RTM-006,E2V-CCD250-217,13055,Segment13,de1c3279eb8afe81,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000166/MC_C_20211117_000166_R14_S22.fits
27252.0,2.613322814543836,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment13,de1c3279eb8afe81,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000166/MC_C_20211117_000166_R11_S02.fits
27056.0,1.5811353655374076,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment14,de1c3279eb8afe81,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000166/MC_C_20211117_000166_R11_S02.fits
28362.0,3.6982299264914,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment05,de1c3279eb8afe81,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000166/MC_C_20211117_000166_R11_S02.fits
26740.0,3.4251158289978436,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment04,de1c3279eb8afe81,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000166/MC_C_20211117_000166_R11_S02.fits
29717.0,2.497872736158956,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment03,de1c3279eb8afe81,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000166/MC_C_20211117_000166_R11_S02.fits
25229.0,0.6899003941160745,LCA-11021_RTM-012,E2V-CCD250-237,13054,Segment10,25cc768c71e1edc8,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000151/MC_C_20211117_000151_R30_S00.fits
26826.0,3.1879897771157935,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment05,25cc768c71e1edc8,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000151/MC_C_20211117_000151_R11_S02.fits
26684.0,2.443935760577212,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment04,25cc768c71e1edc8,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000151/MC_C_20211117_000151_R11_S02.fits
60940.0,1.197848410975165,LCA-11021_RTM-017,ITL-3800C-454,13047,Segment17,f7c174079e519e31,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000038/MC_C_20211117_000038_R03_S11.fits
52781.0,1.9230872172401317,LCA-11021_RTM-011,ITL-3800C-083,13047,Segment10,f7c174079e519e31,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000038/MC_C_20211117_000038_R01_S00.fits
58942.0,1.0609594758186034,LCA-11021_RTM-014,ITL-3800C-225,13047,Segment10,f7c174079e519e31,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000038/MC_C_20211117_000038_R20_S20.fits
12641.0,1.8105086464518914,LCA-10692_CRTM-0002,ITL-3800C-397,13051,Segment12,4d2279c433bd869c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000093/MC_C_20211117_000093_R00_SG0.fits
24999.0,1.2332511582977095,LCA-11021_RTM-023,ITL-3800C-377,13051,Segment00,4d2279c433bd869c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000093/MC_C_20211117_000093_R10_S20.fits
21659.0,2.1130566616025734,LCA-11021_RTM-017,ITL-3800C-458,13051,Segment12,4d2279c433bd869c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000093/MC_C_20211117_000093_R03_S22.fits
26816.0,2.6025280652399183,LCA-11021_RTM-006,E2V-CCD250-190,13051,Segment03,4d2279c433bd869c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000093/MC_C_20211117_000093_R14_S12.fits
24534.0,2.5152077326824602,LCA-11021_RTM-021,ITL-3800C-355,13051,Segment16,4d2279c433bd869c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000093/MC_C_20211117_000093_R41_S02.fits
